date,duration,exclude,text,Concept,Phrase,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
6/11/24 12:24,253,0,It is the definition of things. It is seeing how things work. It is saying the item has some sort of precise specifications. It seems to take on it's own terms of identifcation and seeing how the specifics of own programs are.,Life,MeaningOf,1,42,49.68,,12.96,,10.5,14.29,90.48,73.81,59.52,16.67,0,0,0,0,0,0,16.67,9.52,7.14,0,14.29,14.29,4.76,2.38,0,26.19,2.38,2.38,7.14,0,2.38,4.76,16.67,0,16.67,11.9,4.76,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,2.38,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,4.76,4.76,0,0,0,4.76,0,0,0,0,16.67,0,0,0,0,0,0,11.9,9.52,0,0,0,2.38,0,0
6/11/24 12:27,73,0,This would be what is important to you. It is something that matters to you the most. It would be what you live for. What you think is the most important thing about living.,Life,MeaningOf,1,34,1.87,99,1,95.42,8.5,11.76,100,97.06,82.35,38.24,11.76,0,0,11.76,0,0,26.47,17.65,5.88,0,11.76,20.59,2.94,0,0,29.41,11.76,5.88,0,0,0,0,14.71,0,14.71,2.94,0,5.88,2.94,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,5.88,0,0,5.88,0,0,0,0,0,8.82,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,0
6/11/24 12:26,97,0,"Meaningful to me is defined as something that evokes an emotion or is important to a person, whether it is a negative or positive emotion. A meaningful word would hold a lot of that same feeling, one word that evokes a certain emotion for the person or has ties to a memory, etc. This meaningful word may not have the same meaning to the next person.",Word,Meaningful,1,66,81.89,5.27,71.27,86.79,22,22.73,93.94,74.24,57.58,10.61,1.52,1.52,0,0,0,0,9.09,24.24,15.15,1.52,10.61,10.61,0,7.58,1.52,12.12,15.15,6.06,0,0,0,0,25.76,0,25.76,9.09,0,1.52,7.58,0,10.61,1.52,12.12,6.06,1.52,4.55,0,0,0,0,0,0,9.09,4.55,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,1.52,0,0,0,0,0,1.52,1.52,0,6.06,1.52,0,0,0,0,0,9.09,4.55,4.55,0,0,0,0,0
6/11/24 12:26,99,0,"The meaning of a word is more than just it's definition. It's how the word is 'applied', it's 'use', and how it changes. The meaning of a word is also how a word is understood or received.",Word,MeaningOf,1,37,15.89,14.33,94.68,,12.33,18.92,97.3,72.97,67.57,10.81,0,0,0,0,0,0,10.81,18.92,16.22,0,8.11,18.92,13.51,10.81,0,24.32,0,5.41,0,0,0,0,32.43,0,29.73,18.92,13.51,0,2.7,0,5.41,0,0,0,0,0,0,0,0,0,0,0,10.81,10.81,0,0,0,0,10.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,5.41,18.92,0,0,0,0,0,0,32.43,8.11,5.41,0,0,18.92,0,0
6/11/24 12:26,86,0,A word that has deep emotion behind it. One put true thought into saying it rather than thinking of something on the spot. Being able to see where the person is coming from and their feelings in the word or phrase.,Word,Meaningful,1,41,85.79,40.06,99,,13.67,12.2,95.12,80.49,60.98,12.2,2.44,0,0,0,0,2.44,9.76,17.07,9.76,2.44,19.51,7.32,4.88,7.32,0,21.95,4.88,2.44,2.44,0,2.44,0,19.51,0,19.51,7.32,0,0,4.88,0,4.88,0,2.44,0,0,2.44,0,0,0,0,0,0,12.2,7.32,0,0,0,0,7.32,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,21.95,0,4.88,14.63,2.44,0,2.44,0,0,4.88,0,0,0,0,0,0,7.32,7.32,0,0,0,0,0,0
6/11/24 12:23,274,0,"A meaningful life can mean different things to different people.  To most people it would probably mean having close ties to family, friends, and loved ones.  It could also mean having a decent job and enough money to enjoy leisure time.  Some may think their health is the most important indication for a meaningful life.",Life,Meaningful,1,55,61.45,61.66,9.55,99,13.75,16.36,98.18,65.45,50.91,7.27,1.82,0,0,0,0,1.82,5.45,16.36,7.27,0,9.09,12.73,3.64,5.45,0,14.55,18.18,7.27,5.45,5.45,0,0,25.45,0,25.45,10.91,0,5.45,3.64,0,3.64,0,9.09,9.09,0,1.82,1.82,0,0,0,0,0,12.73,1.82,0,0,0,1.82,0,7.27,3.64,1.82,0,0,0,0,0,0,3.64,1.82,0,1.82,0,0,1.82,1.82,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,21.82,3.64,1.82,0,1.82,0,0,0,0,0,3.64,1.82,0,0,0,0,0,10.91,7.27,3.64,0,0,0,0,0
6/11/24 12:26,115,0,"I think what people mean when they say a meaningful life is that a life can have so many different things in it that make it worth living. A ""meaningful"" life usually consists of doing something for the greater good of humanity. This doesn't have to be the only thing, but it usually means doing something good with your life.",Life,Meaningful,1,60,10.19,40.06,63.35,97.84,20,16.67,98.33,81.67,66.67,23.33,5,1.67,0,1.67,0,1.67,18.33,16.67,8.33,0,10,13.33,8.33,5,1.67,21.67,8.33,1.67,0,0,0,0,25,3.33,21.67,8.33,1.67,1.67,6.67,0,3.33,0,6.67,6.67,0,3.33,3.33,0,0,0,0,0,13.33,1.67,0,0,0,0,1.67,5,0,0,0,0,0,0,0,0,1.67,0,0,0,1.67,0,1.67,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,16.67,3.33,0,0,3.33,0,0,0,5,0,8.33,0,0,0,0,0,0,11.67,5,1.67,0,0,1.67,3.33,0
6/11/24 12:25,207,0,Meaning of life is used to talk about the purpose of life. Why are we here and why do the things we do? Tying to understand the actions that we perform in our lives and the intent behind them,Life,MeaningOf,1,39,53.56,99,30.98,,13,12.82,94.87,82.05,69.23,17.95,12.82,0,10.26,0,0,2.56,5.13,15.38,10.26,0,17.95,10.26,10.26,5.13,0,23.08,0,0,10.26,10.26,0,0,17.95,0,17.95,5.13,12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.51,2.56,0,0,0,0,2.56,12.82,0,0,0,0,0,0,0,0,2.56,0,0,2.56,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26,10.26,0,0,10.26,0,0,0,0,2.56,7.69,0,0,0,0,0,0,5.13,2.56,0,2.56,0,0,0,0
6/11/24 12:27,69,0,"When people use this phrase, I think they are talking about what makes them get up in the morning. What keeps them going, even through hardship and struggle. Where they find their joy, happiness, and contentment.",Life,MeaningOf,1,36,10.19,92.24,89.39,99,12,19.44,94.44,77.78,55.56,25,16.67,2.78,0,0,0,13.89,8.33,8.33,2.78,0,11.11,2.78,11.11,8.33,0,25,0,0,2.78,0,0,2.78,11.11,0,11.11,5.56,5.56,0,0,0,0,0,13.89,11.11,2.78,8.33,8.33,0,0,0,0,0,16.67,2.78,0,0,0,0,2.78,13.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,8.33,13.89,0,2.78,8.33,0,0,0,5.56,0,8.33,2.78,0,0,0,0,0,19.44,8.33,11.11,0,0,0,0,0
6/11/24 12:26,130,0,They are talking about having a content life. It is something you have purpose in life and what you live for. It is something you take seriously and it matters to you and it feel alot of being content.,Life,Meaningful,1,39,3.2,99,2.93,,13,20.51,94.87,84.62,74.36,30.77,12.82,0,0,10.26,0,2.56,17.95,5.13,5.13,0,12.82,15.38,5.13,7.69,0,25.64,5.13,5.13,0,0,0,0,15.38,0,15.38,2.56,2.56,0,5.13,2.56,0,0,0,0,0,0,0,0,0,0,0,0,20.51,2.56,0,0,0,0,2.56,12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,15.38,7.69,0,0,5.13,0,0,2.56,0,0,10.26,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0
6/11/24 12:27,117,0,"I feel like a meaningful life means that you make efforts and you see the results of those efforts, whether good or bad. And those results allow you to move forward and create new meaningful events. Living with a purpose and with effort is what I think living a meaningful life means.",Life,Meaningful,1,52,59.28,62.84,98.89,99,17.33,19.23,98.08,76.92,48.08,17.31,9.62,3.85,0,5.77,0,0,7.69,13.46,7.69,0,9.62,1.92,0,11.54,0,21.15,9.62,0,9.62,0,7.69,1.92,26.92,0,26.92,13.46,9.62,0,1.92,0,3.85,0,11.54,9.62,1.92,3.85,1.92,1.92,0,0,0,0,11.54,1.92,0,0,0,0,0,5.77,0,0,0,0,0,0,0,0,5.77,0,0,5.77,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,13.46,11.54,0,1.92,5.77,1.92,0,1.92,1.92,0,7.69,0,0,0,0,0,0,7.69,5.77,1.92,0,0,0,0,0
6/11/24 12:25,222,0,A meaningful word makes the reader or listener stop and think carefully about what the word is trying to express. Perhaps the word has multiple meanings and can convey something substantive or be impactful depending on its interpretation. It isn't a word that can be glossed over and instead makes the person heavily consider why the word was used in certain contexts.,Word,Meaningful,1,62,41.62,16.34,25.64,44.38,20.67,29.03,90.32,69.35,54.84,8.06,0,0,0,0,0,0,8.06,14.52,11.29,0,8.06,12.9,8.06,8.06,1.61,22.58,4.84,1.61,1.61,0,1.61,0,32.26,0,32.26,8.06,9.68,4.84,8.06,0,6.45,0,1.61,1.61,0,0,0,0,0,0,0,0,14.52,11.29,0,0,0,0,11.29,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,6.45,0,0,3.23,0,1.61,1.61,1.61,3.23,11.29,0,0,0,0,0,0,6.45,4.84,0,0,0,1.61,0,0
6/11/24 12:21,454,0,"I think the phrase ""a meaningful life"" is meant to convey things of value within said life. For instance, the things that give one a sense of purpose and belonging like family and community. This phrase could also be used to convey a the overall satisfaction and sense of accomplishment one gets from their occupation and their level of success.",Life,Meaningful,1,60,89.52,59.9,19.26,97.84,20,16.67,95,68.33,55,11.67,5,1.67,0,0,0,3.33,6.67,20,10,3.33,16.67,5,1.67,8.33,0,15,3.33,3.33,6.67,3.33,3.33,0,15,0,15,8.33,3.33,1.67,0,0,0,0,6.67,6.67,0,1.67,1.67,0,0,0,0,0,15,6.67,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,1.67,0,1.67,0,0,8.33,6.67,0,0,3.33,0,0,3.33,1.67,5,5,0,0,0,0,0,0,10,5,1.67,0,0,0,3.33,0
6/11/24 12:26,159,0,The established definition of a word. The implication of a word used in a specific context. General understanding of what a particular word expresses.,Word,MeaningOf,1,24,99,18.97,39.59,,8,37.5,87.5,62.5,45.83,4.17,0,0,0,0,0,0,4.17,25,25,0,16.67,0,0,0,0,4.17,12.5,0,0,0,0,0,20.83,0,20.83,8.33,8.33,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,4.17,0,0,0,0,4.17,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
6/11/24 12:28,70,0,The reason for it existing in our thoughts and society. We use meaning to express how we feel internally about our world and how we experience it. It can also mean the reason for something to exist,Life,MeaningOf,1,37,27.81,99,94.68,,12.33,21.62,89.19,67.57,62.16,24.32,13.51,0,13.51,0,0,0,10.81,10.81,5.41,0,16.22,2.7,10.81,8.11,0,8.11,0,0,13.51,13.51,0,0,29.73,0,29.73,21.62,13.51,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22,0,0,0,0,0,0,16.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41,10.81,0,0,8.11,0,0,2.7,0,0,5.41,0,0,0,0,0,0,5.41,5.41,0,0,0,0,0,0
6/11/24 12:25,215,0,"When people refer to the meaning of a word, they are referring to what the word represents.  The meaning of the word may be represented by something such as a people, place, thing, emotion, describing word, etc.  The meaning of a word holds the item of focus's description and any function it may serve.",Word,MeaningOf,1,54,96.51,51.1,5.41,,18,20.37,92.59,64.81,55.56,9.26,1.85,0,0,0,0,1.85,7.41,20.37,16.67,0,14.81,7.41,1.85,5.56,0,16.67,0,0,0,0,0,0,20.37,0,20.37,5.56,0,0,7.41,0,0,0,1.85,0,0,1.85,0,0,0,0,0,0,18.52,16.67,0,0,0,0,12.96,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,3.7,1.85,0,1.85,0,0,0,1.85,1.85,5.56,3.7,0,0,0,0,0,18.52,5.56,11.11,0,0,1.85,0,0
6/11/24 12:22,407,0,"The definition or explanation of what a word represents or denotes. For example, the meaning of the word happiness could be ""a state of well-being and satisfaction.""
The concept or idea that a word evokes or communicates. Each word has a particular connotation that goes beyond its literal definition and that can vary depending on context and culture.
The function or purpose that a word fulfills in language. Words have meaning to the extent that they allow people to communicate and express ideas effectively.",Word,MeaningOf,1,84,83.77,9.23,56.69,88.66,14,30.95,86.9,57.14,51.19,9.52,1.19,0,0,0,0,1.19,8.33,21.43,13.1,0,10.71,5.95,1.19,10.71,0,9.52,2.38,0,3.57,0,2.38,1.19,25,0,25,9.52,3.57,2.38,7.14,0,8.33,0,4.76,4.76,0,3.57,3.57,0,0,0,0,0,13.1,10.71,0,0,0,0,8.33,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,1.19,0,1.19,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,2.38,3.57,0,1.19,2.38,0,0,0,0,0,4.76,0,0,0,0,0,0,11.9,7.14,1.19,0,0,0,3.57,0
6/11/24 12:28,50,0,A word that evokes an emotion or a feeling.  A word you a reaction to.  A word that makes you think about what it means and how it applies to your life.,Word,Meaningful,1,32,70.71,98.18,32.54,,10.67,12.5,93.75,71.88,62.5,25,9.38,0,0,9.38,0,0,15.63,28.13,18.75,0,9.38,0,6.25,6.25,0,9.38,0,0,0,0,0,0,21.88,0,21.88,12.5,9.38,0,3.13,0,3.13,0,3.13,0,0,3.13,0,0,0,0,0,0,21.88,9.38,0,0,0,0,9.38,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,3.13,0,0,0,0,0,3.13,0,0,6.25,0,0,0,0,0,0,9.38,9.38,0,0,0,0,0,0
6/11/24 12:28,87,0,"The meaning of life is different for everyone. It would pertain to each person's individual purpose. A purpose for what they are meant to do in life. For some that can be a career, family, goals or cultural.",Life,MeaningOf,1,38,80.4,55.75,3.19,61.63,9.5,23.68,97.37,73.68,63.16,13.16,2.63,0,0,0,0,2.63,10.53,15.79,7.89,0,18.42,15.79,0,2.63,0,18.42,5.26,5.26,2.63,0,2.63,0,23.68,2.63,21.05,5.26,5.26,5.26,2.63,0,5.26,0,2.63,2.63,0,0,0,0,0,0,0,0,18.42,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,2.63,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,7.89,2.63,0,0,2.63,0,0,0,0,2.63,7.89,0,0,0,0,0,0,18.42,10.53,5.26,0,0,2.63,0,0
6/11/24 12:27,159,0,"They are talking about the idea or object that something represents. Here it means information that provides clear understanding of the object (in the case the ""the word""). So when you encounter the word you know understand the object.",Word,MeaningOf,1,39,61.17,90.19,91.37,,13,20.51,89.74,71.79,56.41,17.95,7.69,0,0,5.13,0,2.56,10.26,23.08,17.95,0,7.69,2.56,10.26,7.69,0,15.38,2.56,0,0,0,0,0,23.08,0,23.08,15.38,0,0,5.13,0,2.56,0,0,0,0,0,0,0,0,0,0,0,20.51,12.82,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,5.13,0,0,5.13,0,0,0,2.56,0,10.26,0,0,0,0,0,0,17.95,7.69,0,0,0,0,10.26,0
6/11/24 12:26,185,0,They are referring to a life's mission statement that may or may not be apparent to them.  This purpose has been ordained by God Himself.  This mission can be specific to a person or something general to all people.,Life,MeaningOf,1,39,18.87,40.06,1,,13,28.21,87.18,76.92,66.67,17.95,7.69,0,0,0,2.56,5.13,10.26,15.38,5.13,0,12.82,20.51,0,5.13,2.56,23.08,7.69,2.56,0,0,0,0,28.21,2.56,25.64,0,2.56,2.56,12.82,2.56,7.69,0,0,0,0,0,0,0,0,0,0,0,12.82,2.56,0,0,0,0,0,10.26,0,0,0,2.56,0,0,0,0,2.56,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,0,0,0,2.56,0,0,0,2.56,7.69,5.13,0,0,0,0,0,10.26,7.69,0,0,0,2.56,0,0
6/11/24 12:28,98,0,"Things that they have done and accomplished in their lives.  Life experiences, whether good or bad.  Feeling love and having a family and/or friends around.",Life,Meaningful,1,26,2.59,40.06,94.47,99,8.67,19.23,96.15,69.23,61.54,15.38,7.69,0,0,0,0,7.69,7.69,11.54,3.85,0,7.69,11.54,3.85,23.08,0,15.38,3.85,0,7.69,3.85,3.85,0,15.38,0,15.38,3.85,0,0,7.69,0,11.54,0,15.38,11.54,3.85,11.54,7.69,3.85,0,0,0,0,19.23,3.85,0,0,0,0,0,11.54,0,3.85,0,0,0,0,0,0,3.85,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23,15.38,0,0,11.54,0,0,3.85,0,3.85,3.85,0,0,0,0,0,0,19.23,11.54,3.85,0,0,0,3.85,0
6/11/24 12:27,183,0,A meaningful word is one that carries greater importance that an average phrase.  We use meaningful words to describe moments of great faith or awe.  Meaningful words are words that each person defines in their own way with different levels of gravity.,Word,Meaningful,1,42,85.89,67.92,92.84,99,14,28.57,92.86,64.29,40.48,11.9,4.76,0,2.38,0,0,2.38,7.14,19.05,4.76,2.38,11.9,4.76,0,2.38,0,11.9,16.67,4.76,4.76,2.38,0,2.38,16.67,0,16.67,9.52,2.38,0,2.38,0,4.76,0,11.9,11.9,0,2.38,2.38,0,0,0,0,0,19.05,11.9,0,0,0,0,11.9,7.14,0,0,0,0,0,0,0,0,2.38,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,9.52,0,4.76,4.76,0,0,0,2.38,0,9.52,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0
6/11/24 12:26,250,0,"""The meaning of the word"" is the understood definition of the word. It's the most widely acknowledged usage that's easiest to comprehend. ""The meaning of a word"" reflects the way we interact with it and how we use it to express ourselves.",Word,MeaningOf,1,42,92.44,97.11,72.58,57.46,14,26.19,95.24,69.05,61.9,16.67,7.14,0,7.14,0,0,0,9.52,23.81,19.05,0,14.29,7.14,4.76,2.38,0,11.9,4.76,2.38,7.14,7.14,0,0,21.43,0,21.43,16.67,7.14,0,0,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,16.67,9.52,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,4.76,2.38,0,0,0,2.38,7.14,0,0,0,0,0,0,21.43,7.14,0,0,0,4.76,9.52,0
6/11/24 12:28,108,0,"When people talk about ""the meaning of life,"" they are often delving into existential or philosophical inquiries about the purpose or significance of human existence.",Life,MeaningOf,1,25,74.19,40.06,96.32,,25,32,80,60,52,4,4,0,0,0,0,4,0,8,8,0,20,4,16,12,0,8,4,0,0,0,0,0,24,0,24,8,4,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,4,0,0,0,8,0,4,0,0,0,0,0,0,16,4,4,0,0,0,8,0
6/11/24 12:28,142,0,They are talking about something important to them. It is something which has meaning in their lives. Something such as a meaningful trip or event. Different things have meaning to different people. Everyone has different ideas of what is meaningful.,Word,Meaningful,1,40,11.36,26.5,98.38,99,8,32.5,95,85,65,27.5,7.5,0,0,0,0,7.5,20,7.5,2.5,0,15,15,2.5,5,0,20,15,0,0,0,0,0,35,2.5,32.5,12.5,0,0,10,0,12.5,0,7.5,7.5,0,0,0,0,0,0,0,0,12.5,2.5,0,0,0,0,2.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
6/11/24 12:26,229,0,"When people use the phrase ""a meaningful word"", I think it means a word that they put alot of thought into. A word that comes from the heart, that they truly mean. Most people just use random words but when they say a meaningful word, they truly care about what they are saying.",Word,Meaningful,1,53,43.04,72.6,93.37,94.44,17.67,5.66,98.11,81.13,56.6,20.75,11.32,1.89,0,0,0,9.43,9.43,20.75,13.21,0,7.55,1.89,11.32,5.66,0,20.75,11.32,5.66,0,0,0,0,22.64,0,22.64,11.32,3.77,0,1.89,3.77,1.89,0,5.66,5.66,0,0,0,0,0,0,0,0,24.53,15.09,1.89,0,0,0,13.21,9.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,5.66,0,3.77,3.77,0,0,0,3.77,0,5.66,0,0,0,0,0,0,15.09,5.66,5.66,0,0,0,3.77,0
6/11/24 12:24,365,0,The person lived a life of accomplished goals. The person was proud of their accomplishments. The person had not wasted their life. The person's actions were of signifigance.,Life,Meaningful,1,28,96.35,97.11,2.36,99,7,17.86,89.29,57.14,50,7.14,7.14,0,0,0,0,7.14,0,25,17.86,0,10.71,10.71,0,0,3.57,14.29,3.57,0,14.29,0,14.29,0,3.57,0,3.57,0,0,0,0,0,3.57,0,14.29,14.29,0,3.57,3.57,0,0,0,0,0,28.57,0,0,0,0,0,0,21.43,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,7.14,3.57,0,0,3.57,0,0,0,0,14.29,0,0,0,0,0,0,0,17.86,14.29,0,0,0,3.57,0,0
6/11/24 12:27,187,0,They feel there is value to their life. They feel that what they are doing in life is important and has impact They have a higher purpose and are fulfilled .,Life,Meaningful,1,30,1.16,98.75,39.59,72.45,15,10,96.67,80,66.67,23.33,16.67,0,0,0,0,16.67,6.67,10,3.33,0,6.67,23.33,3.33,6.67,0,30,6.67,0,3.33,0,3.33,0,13.33,0,13.33,6.67,6.67,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,0,23.33,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,16.67,16.67,0,0,10,0,0,6.67,0,0,23.33,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0
6/11/24 12:26,276,0,"I think that when people use the phrase ""a meaningful life,"" they are talking about living a life that is important and special. They want to do good for their family, community and the world around them. They want to live a life that is fulfilling and successful.",Life,Meaningful,1,48,37.3,90.6,15.38,96.74,16,14.58,97.92,81.25,56.25,18.75,12.5,2.08,0,0,0,10.42,6.25,18.75,10.42,0,10.42,8.33,6.25,8.33,0,20.83,10.42,0,6.25,2.08,4.17,0,10.42,0,10.42,4.17,2.08,4.17,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,25,6.25,4.17,0,0,0,2.08,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,4.17,0,0,2.08,0,2.08,0,0,14.58,8.33,0,0,8.33,0,0,0,2.08,0,6.25,0,0,0,0,0,0,14.58,6.25,4.17,0,0,0,4.17,0
6/11/24 12:29,93,0,"The meaning of a word, to me usually translates as the definition of the word. I know that at times, someone might also mean it in the sense of 'what is the significance of this word within the context of the overall piece of writing it's in', but I haven't seen that too much outside of the classes I took in college. Otherwise, no other meaning/understanding of the phrase comes to mind for me personally.",Word,MeaningOf,1,76,94,1.34,99,8.11,25.33,21.05,93.42,76.32,67.11,15.79,6.58,6.58,0,0,0,0,9.21,21.05,13.16,0,23.68,5.26,3.95,5.26,2.63,11.84,3.95,3.95,0,0,0,0,22.37,1.32,21.05,9.21,0,0,3.95,0,5.26,0,3.95,1.32,2.63,0,0,0,0,0,0,0,6.58,5.26,0,0,0,0,5.26,1.32,0,0,0,0,0,0,0,0,2.63,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,3.95,10.53,0,1.32,7.89,1.32,0,1.32,2.63,2.63,3.95,1.32,0,0,0,0,0,15.79,3.95,5.26,0,0,5.26,1.32,0
6/11/24 12:28,172,0,They are thinking about what a word means to them.  They are trying to explain what a word is so someone may understand.  Using meaning of a word helps convey the context of a word in any given sentence or scenario.,Word,MeaningOf,1,41,75.84,80.24,26.35,58.42,13.67,19.51,92.68,75.61,58.54,14.63,7.32,0,0,0,0,7.32,7.32,14.63,12.2,0,14.63,9.76,4.88,4.88,0,26.83,0,0,4.88,2.44,2.44,0,26.83,0,26.83,12.2,2.44,2.44,9.76,0,2.44,0,2.44,2.44,0,0,0,0,0,0,0,0,26.83,17.07,2.44,0,0,0,14.63,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,2.44,0,0,0,0,2.44,12.2,2.44,0,0,0,0,0,7.32,7.32,0,0,0,0,0,0
